laa_ID,laa_TimeStamp,laa_Area,fk_u_ID,laa_Controller,laa_ActivityType,fk_g_ID
8463293,2022-10-13 06:49,WorkLog,1065,/WorkLog/GetLogEntries,SelectClicked,NULL
8463294,2022-10-13 06:49,WorkLog,1065,/WorkLog/GetLogEntries,SelectClicked,NULL
8463295,2022-10-13 06:49,WorkLog,1065,/WorkLog/GetTaskCategoryDetails,SelectClicked,13
8463296,2022-10-13 06:49,WorkLog,1065,/WorkLog/WorkLogDailyViewer/ReadEntries,SelectClicked,NULL
8463297,2022-10-13 06:49,WorkLog,1065,/WorkLog/GetTaskCategoryDetails,SelectClicked,13
8463298,2022-10-13 06:49,Support,1207,/Support/Tickets/ReopenTicket,SpanClicked,NULL
8463299,2022-10-13 06:50,Support,1207,/Support/Tickets/GetAssignedUsers,CustomControls,NULL
8463300,2022-10-13 06:50,Support,1207,/Support/Tickets/GetAllApprovedUsers,CustomControls,NULL
8463301,2022-10-13 06:50,Support,1207,/Support/Tickets/GetAllSupervisor,CustomControls,NULL
8463302,2022-10-13 06:50,Support,1207,/Support/Tickets/GetInformedUsers,CustomControls,NULL
8463303,2022-10-13 06:50,ASTIR,493,/ASTIR/TagDataViewer/SearchTags,SpanClicked,39
8463304,2022-10-13 06:50,Support,1207,/Support/Tickets/AddComment,ButtonClicked,NULL
8463305,2022-10-13 06:50,ASTIR,493,/ASTIR/TagDataViewer/GetTagDataValues,SpanClicked,39
8463306,2022-10-13 06:50,Support,1207,/Support/Tickets,MenuAccessed,NULL
8463307,2022-10-13 06:50,Support,493,/Support/Tickets/GetAssignedUsers,CustomControls,39
8463308,2022-10-13 06:50,Support,493,/Support/Tickets/GetAllApprovedUsers,CustomControls,39
8463309,2022-10-13 06:50,Support,493,/Support/Tickets/GetInformedUsers,CustomControls,39
8463310,2022-10-13 06:50,Support,493,/Support/Tickets/GetAllSupervisor,CustomControls,39
8463311,2022-10-13 06:50,Support,493,/Support/Tickets/AddComment,ButtonClicked,39
8463312,2022-10-13 06:50,Support,493,/Support/Tickets/CloseTicket,ListClicked,39
8463313,2022-10-13 06:50,Support,493,/Support/Tickets,MenuAccessed,39
8463314,2022-10-13 06:50,ASTIR,493,/ASTIR/TagDataViewer/SearchTags,SpanClicked,39
8463315,2022-10-13 06:50,ASTIR,493,/ASTIR/TagDataViewer/GetTagDataValues,ButtonClicked,39
8463316,2022-10-13 06:50,Support,493,/Support/Tickets/GetInformedUsers,CustomControls,39
8463317,2022-10-13 06:50,Support,493,/Support/Tickets/GetAllSupervisor,CustomControls,39
8463318,2022-10-13 06:50,Support,493,/Support/Tickets/GetAllApprovedUsers,CustomControls,39
8463319,2022-10-13 06:50,Support,493,/Support/Tickets/GetAssignedUsers,CustomControls,39
8463320,2022-10-13 06:50,Support,493,/Support/Tickets/AddComment,ButtonClicked,39
8463321,2022-10-13 06:50,Support,493,/Support/Tickets/CloseTicket,ButtonClicked,39
8463322,2022-10-13 06:50,Support,493,/Support/Tickets,MenuAccessed,39
8463323,2022-10-13 06:50,Support,1207,/Support/Tickets/ReopenTicket,SpanClicked,NULL
8463324,2022-10-13 06:50,Support,1207,/Support/Tickets/GetAssignedUsers,CustomControls,NULL
8463325,2022-10-13 06:50,Support,1207,/Support/Tickets/GetInformedUsers,CustomControls,NULL
8463326,2022-10-13 06:50,Support,1207,/Support/Tickets/GetAllSupervisor,CustomControls,NULL
8463327,2022-10-13 06:50,Support,1207,/Support/Tickets/GetAllApprovedUsers,CustomControls,NULL
8463328,2022-10-13 06:50,Support,1207,/Support/Tickets/AddComment,ButtonClicked,NULL
8463329,2022-10-13 06:51,WorkLog,1094,/WorkLog/,MenuAccessed,NULL
8463330,2022-10-13 06:51,Support,1207,/Support/Tickets,MenuAccessed,NULL
8463331,2022-10-13 06:51,ASTIR,493,/ASTIR/TagDataViewer/SearchTags,SpanClicked,39
8463332,2022-10-13 06:51,ASTIR,493,/ASTIR/TagDataViewer/GetTagDataValues,ButtonClicked,39
8463333,2022-10-13 06:51,Support,493,/Support/Tickets/GetAssignedUsers,CustomControls,39
8463334,2022-10-13 06:51,Support,493,/Support/Tickets/GetAllApprovedUsers,CustomControls,39
8463335,2022-10-13 06:51,Support,493,/Support/Tickets/GetAllSupervisor,CustomControls,39
8463336,2022-10-13 06:51,Support,493,/Support/Tickets/GetInformedUsers,CustomControls,39
8463337,2022-10-13 06:51,Support,493,/Support/Tickets/AddComment,ButtonClicked,39
8463338,2022-10-13 06:51,Support,493,/Support/Tickets/CloseTicket,ListClicked,39
8463339,2022-10-13 06:51,Support,493,/Support/Tickets,MenuAccessed,39
8463340,2022-10-13 06:51,WorkLog,1148,/WorkLog/CreateLogEntries,CustomControls,NULL
8463341,2022-10-13 06:51,WorkLog,1148,/WorkLog/GetLogEntries,CustomControls,NULL
8463342,2022-10-13 06:51,WorkLog,1148,/WorkLog/GetLogEntries,CustomControls,NULL
8463343,2022-10-13 06:51,WorkLog,1148,/WorkLog/GetTaskCategoryDetails,CustomControls,NULL
8463344,2022-10-13 06:51,Support,1207,/Support/Tickets/ReopenTicket,SpanClicked,NULL
8463345,2022-10-13 06:51,WorkLog,1148,/WorkLog/WorkLogDailyViewer/ReadEntries,CustomControls,NULL
8463346,2022-10-13 06:51,WorkLog,1148,/WorkLog/GetLogEntries,CustomControls,NULL
8463347,2022-10-13 06:51,WorkLog,1148,/WorkLog/GetTaskCategoryDetails,CustomControls,NULL
8463348,2022-10-13 06:51,WorkLog,1148,/WorkLog/GetContractDetails,CustomControls,NULL
8463349,2022-10-13 06:51,WorkLog,1148,/WorkLog/GetSiteDetails,CustomControls,NULL
8463350,2022-10-13 06:51,Support,1207,/Support/Tickets/GetAssignedUsers,CustomControls,NULL
8463351,2022-10-13 06:51,Support,1207,/Support/Tickets/GetAllApprovedUsers,CustomControls,NULL
8463352,2022-10-13 06:51,WorkLog,1148,/WorkLog/GetTaskCategoryDetails,CustomControls,NULL
8463353,2022-10-13 06:51,Support,1207,/Support/Tickets/GetInformedUsers,CustomControls,NULL
8463354,2022-10-13 06:51,Support,1207,/Support/Tickets/GetAllSupervisor,CustomControls,NULL
8463355,2022-10-13 06:51,Support,1207,/Support/Tickets/AddComment,ButtonClicked,NULL
8463356,2022-10-13 06:51,ASTIR,493,/ASTIR/TagDataViewer/SearchTags,SpanClicked,39
8463357,2022-10-13 06:51,Support,1207,/Support/Tickets,MenuAccessed,NULL
8463358,2022-10-13 06:51,WorkLog,1065,/WorkLog/GetLogEntries,SelectClicked,NULL
8463359,2022-10-13 06:51,WorkLog,1065,/WorkLog/GetTaskCategoryDetails,SelectClicked,13
8463360,2022-10-13 06:51,ASTIR,493,/ASTIR/TagDataViewer/GetTagDataValues,SpanClicked,39
8463361,2022-10-13 06:51,WorkLog,1065,/WorkLog/GetLogEntries,SelectClicked,NULL
8463362,2022-10-13 06:51,WorkLog,1065,/WorkLog/GetTaskCategoryDetails,CustomControls,13
8463363,2022-10-13 06:51,WorkLog,1065,/WorkLog/WorkLogDailyViewer/ReadEntries,SelectClicked,NULL
8463364,2022-10-13 06:51,Support,493,/Support/Tickets/GetInformedUsers,CustomControls,39
8463365,2022-10-13 06:51,Support,493,/Support/Tickets/GetAllSupervisor,CustomControls,39
8463366,2022-10-13 06:51,Support,493,/Support/Tickets/GetAllApprovedUsers,CustomControls,39
8463367,2022-10-13 06:51,Support,493,/Support/Tickets/GetAssignedUsers,CustomControls,39
8463368,2022-10-13 06:51,Support,493,/Support/Tickets/AddComment,ButtonClicked,39
8463369,2022-10-13 06:51,Support,493,/Support/Tickets/CloseTicket,ListClicked,39
8463370,2022-10-13 06:51,Support,493,/Support/Tickets,MenuAccessed,39
8463371,2022-10-13 06:52,ASTIR,493,/ASTIR/TagDataViewer/SearchTags,SpanClicked,39
8463372,2022-10-13 06:52,Support,1207,/Support/Tickets/ReopenTicket,ButtonClicked,NULL
8463373,2022-10-13 06:52,ASTIR,493,/ASTIR/TagDataViewer/GetTagDataValues,SpanClicked,39
8463374,2022-10-13 06:52,Support,1207,/Support/Tickets/GetAssignedUsers,CustomControls,NULL
8463375,2022-10-13 06:52,Support,1207,/Support/Tickets/GetInformedUsers,CustomControls,NULL
8463376,2022-10-13 06:52,Support,1207,/Support/Tickets/GetAllSupervisor,CustomControls,NULL
8463377,2022-10-13 06:52,Support,1207,/Support/Tickets/GetAllApprovedUsers,CustomControls,NULL
8463378,2022-10-13 06:52,Support,1207,/Support/Tickets/AddComment,ButtonClicked,NULL
8463379,2022-10-13 06:52,Support,493,/Support/Tickets/GetAssignedUsers,CustomControls,39
8463380,2022-10-13 06:52,Support,493,/Support/Tickets/GetAllApprovedUsers,CustomControls,39
8463381,2022-10-13 06:52,Support,493,/Support/Tickets/GetAllSupervisor,CustomControls,39
8463382,2022-10-13 06:52,Support,493,/Support/Tickets/GetInformedUsers,CustomControls,39
8463383,2022-10-13 06:52,Support,493,/Support/Tickets/AddComment,ButtonClicked,39
8463384,2022-10-13 06:52,Support,1207,/Support/Tickets,MenuAccessed,NULL
8463385,2022-10-13 06:52,Support,493,/Support/Tickets/CloseTicket,ButtonClicked,39
8463386,2022-10-13 06:52,Support,493,/Support/Tickets,MenuAccessed,39
8463387,2022-10-13 06:52,Support,1207,/Support/Tickets/ReopenTicket,ButtonClicked,NULL
8463388,2022-10-13 06:52,Support,1207,/Support/Tickets/GetAllSupervisor,CustomControls,NULL
8463389,2022-10-13 06:52,Support,1207,/Support/Tickets/GetInformedUsers,CustomControls,NULL
8463390,2022-10-13 06:52,Support,1207,/Support/Tickets/GetAllApprovedUsers,CustomControls,NULL
8463391,2022-10-13 06:52,ASTIR,493,/ASTIR/TagDataViewer/SearchTags,SpanClicked,39
8463392,2022-10-13 06:52,Support,1207,/Support/Tickets/GetAssignedUsers,CustomControls,NULL
8463393,2022-10-13 06:52,Support,1207,/Support/Tickets/AddComment,ButtonClicked,NULL
8463394,2022-10-13 06:52,LoginPage,1157,/Login/Authenticate,LoginAttempt,NULL
8463395,2022-10-13 06:52,ASTIR,493,/ASTIR/TagDataViewer/GetTagDataValues,ButtonClicked,39
8463396,2022-10-13 06:52,Support,1207,/Support/Tickets,MenuAccessed,NULL
8463397,2022-10-13 06:52,Support,493,/Support/Tickets/GetInformedUsers,CustomControls,39
8463398,2022-10-13 06:52,Support,493,/Support/Tickets/GetAllApprovedUsers,CustomControls,39
8463399,2022-10-13 06:52,Support,493,/Support/Tickets/GetAllSupervisor,CustomControls,39
8463400,2022-10-13 06:52,Support,493,/Support/Tickets/GetAssignedUsers,CustomControls,39
8463401,2022-10-13 06:52,Support,493,/Support/Tickets/AddComment,ButtonClicked,39
8463402,2022-10-13 06:52,Support,493,/Support/Tickets/CloseTicket,ListClicked,39
8463403,2022-10-13 06:52,Support,493,/Support/Tickets,MenuAccessed,39
8463404,2022-10-13 06:52,WorkLog,1148,/WorkLog/CreateLogEntries,CustomControls,NULL
8463405,2022-10-13 06:52,WorkLog,1148,/WorkLog/GetLogEntries,CustomControls,NULL
8463406,2022-10-13 06:52,WorkLog,1148,/WorkLog/GetTaskCategoryDetails,CustomControls,NULL
8463407,2022-10-13 06:52,WorkLog,1148,/WorkLog/WorkLogDailyViewer/ReadEntries,CustomControls,NULL
8463408,2022-10-13 06:52,WorkLog,1148,/WorkLog/GetLogEntries,CustomControls,NULL
8463409,2022-10-13 06:52,WorkLog,1148,/WorkLog/GetTaskCategoryDetails,CustomControls,NULL
8463410,2022-10-13 06:52,ASTIR,1157,/ASTIR/,MenuAccessed,NULL
8463411,2022-10-13 06:52,ASTIR,1157,/ASTIR/ManageReports/,MenuAccessed,NULL
8463412,2022-10-13 06:52,WorkLog,1148,/WorkLog/UpdateLogEntries,CustomControls,NULL
8463413,2022-10-13 06:52,WorkLog,1148,/WorkLog/GetLogEntries,CustomControls,NULL
8463414,2022-10-13 06:52,WorkLog,1148,/WorkLog/GetLogEntries,CustomControls,NULL
8463415,2022-10-13 06:52,WorkLog,1148,/WorkLog/GetTaskCategoryDetails,CustomControls,NULL
8463416,2022-10-13 06:52,WorkLog,1148,/WorkLog/GetLogEntries,CustomControls,NULL
8463417,2022-10-13 06:52,WorkLog,1148,/WorkLog/GetTaskCategoryDetails,CustomControls,NULL
8463418,2022-10-13 06:52,WorkLog,1148,/WorkLog/WorkLogDailyViewer/ReadEntries,CustomControls,NULL
8463419,2022-10-13 06:52,LoginPage,NULL,/Login/Authenticate,LoginAttempt,NULL
8463420,2022-10-13 06:52,LoginPage,801,/POPI,MenuAccessed,2
8463421,2022-10-13 06:52,LoginPage,801,/Login/Authenticate,LoginAttempt,2
8463422,2022-10-13 06:52,WorkLog,1148,/WorkLog/GetContractDetails,CustomControls,NULL
8463423,2022-10-13 06:52,LoginPage,801,/POPI,MenuAccessed,2
8463424,2022-10-13 06:52,WorkLog,1148,/WorkLog/GetSiteDetails,CustomControls,NULL
8463425,2022-10-13 06:52,WorkLog,1148,/WorkLog/GetTaskCategoryDetails,CustomControls,NULL
8463426,2022-10-13 06:53,Support,1207,/Support/Tickets/GetAssignedUsers,CustomControls,NULL
8463427,2022-10-13 06:53,Support,1207,/Support/Tickets/GetAllApprovedUsers,CustomControls,NULL
8463428,2022-10-13 06:53,Support,1207,/Support/Tickets/GetAllSupervisor,CustomControls,NULL
8463429,2022-10-13 06:53,Support,1207,/Support/Tickets/GetInformedUsers,CustomControls,NULL
8463430,2022-10-13 06:53,ASTIR,493,/ASTIR/TagDataViewer/SearchTags,SpanClicked,39
8463431,2022-10-13 06:53,Support,1207,/Support/Tickets/AddComment,ButtonClicked,NULL
8463432,2022-10-13 06:53,ASTIR,493,/ASTIR/TagDataViewer/GetTagDataValues,ButtonClicked,39
8463433,2022-10-13 06:53,Support,1207,/Support/Tickets,MenuAccessed,NULL
8463434,2022-10-13 06:53,Support,493,/Support/Tickets/GetAssignedUsers,CustomControls,39
8463435,2022-10-13 06:53,Support,493,/Support/Tickets/GetAllApprovedUsers,CustomControls,39
8463436,2022-10-13 06:53,Support,493,/Support/Tickets/GetInformedUsers,CustomControls,39
8463437,2022-10-13 06:53,Support,493,/Support/Tickets/GetAllSupervisor,CustomControls,39
8463438,2022-10-13 06:53,Support,493,/Support/Tickets/AddComment,ButtonClicked,39
8463439,2022-10-13 06:53,Support,493,/Support/Tickets/CloseTicket,ButtonClicked,39
8463440,2022-10-13 06:53,Support,493,/Support/Tickets,MenuAccessed,39
8463441,2022-10-13 06:53,ASTIR,493,/ASTIR/TagDataViewer/SearchTags,SpanClicked,39
8463442,2022-10-13 06:53,Support,1207,/Support/Tickets/ReopenTicket,SpanClicked,NULL
8463443,2022-10-13 06:53,Support,1207,/Support/Tickets/GetAllApprovedUsers,CustomControls,NULL
8463444,2022-10-13 06:53,Support,1207,/Support/Tickets/GetAllSupervisor,CustomControls,NULL
8463445,2022-10-13 06:53,ASTIR,493,/ASTIR/TagDataViewer/GetTagDataValues,ButtonClicked,39
8463446,2022-10-13 06:53,Support,1207,/Support/Tickets/GetAssignedUsers,CustomControls,NULL
8463447,2022-10-13 06:53,Support,1207,/Support/Tickets/GetInformedUsers,CustomControls,NULL
8463448,2022-10-13 06:53,Support,1207,/Support/Tickets/AddComment,ButtonClicked,NULL
8463449,2022-10-13 06:53,Support,493,/Support/Tickets/GetInformedUsers,CustomControls,39
8463450,2022-10-13 06:53,Support,493,/Support/Tickets/GetAllApprovedUsers,CustomControls,39
8463451,2022-10-13 06:53,Support,493,/Support/Tickets/GetAssignedUsers,CustomControls,39
8463452,2022-10-13 06:53,Support,493,/Support/Tickets/GetAllSupervisor,CustomControls,39
8463453,2022-10-13 06:53,Support,493,/Support/Tickets/AddComment,ButtonClicked,39
8463454,2022-10-13 06:53,Support,493,/Support/Tickets/CloseTicket,ButtonClicked,39
8463455,2022-10-13 06:53,Support,493,/Support/Tickets,MenuAccessed,39
8463456,2022-10-13 06:53,Support,1207,/Support/Tickets,MenuAccessed,NULL
8463457,2022-10-13 06:54,ASTIR,1157,/ASTIR/ManageReports/GetReportFigures,CustomControls,2
8463458,2022-10-13 06:54,WorkLog,1148,/WorkLog/CreateLogEntries,CustomControls,NULL
8463459,2022-10-13 06:54,WorkLog,1148,/WorkLog/GetLogEntries,CustomControls,NULL
8463460,2022-10-13 06:54,WorkLog,1148,/WorkLog/GetLogEntries,CustomControls,NULL
8463461,2022-10-13 06:54,WorkLog,1148,/WorkLog/GetTaskCategoryDetails,CustomControls,NULL
8463462,2022-10-13 06:54,WorkLog,1148,/WorkLog/WorkLogDailyViewer/ReadEntries,CustomControls,NULL
8463463,2022-10-13 06:54,WorkLog,1148,/WorkLog/GetLogEntries,CustomControls,NULL
8463464,2022-10-13 06:54,WorkLog,1148,/WorkLog/GetTaskCategoryDetails,CustomControls,NULL
8463465,2022-10-13 06:54,LoginPage,NULL,/Login/Authenticate,LoginAttempt,NULL
8463466,2022-10-13 06:54,ASTIR,493,/ASTIR/TagDataViewer/SearchTags,SpanClicked,39
8463467,2022-10-13 06:54,WorkLog,118,/WorkLog/,MenuAccessed,8
8463468,2022-10-13 06:54,ASTIR,493,/ASTIR/TagDataViewer/GetTagDataValues,ButtonClicked,39
8463469,2022-10-13 06:54,WorkLog,118,/WorkLog/GetTaskCategoryDetails,CustomControls,8
8463470,2022-10-13 06:54,WorkLog,118,/WorkLog/GetContractDetails,CustomControls,8
8463471,2022-10-13 06:54,WorkLog,118,/WorkLog/GetSiteDetails,CustomControls,8
8463472,2022-10-13 06:54,Support,493,/Support/Tickets/GetAssignedUsers,CustomControls,39
8463473,2022-10-13 06:54,Support,493,/Support/Tickets/GetInformedUsers,CustomControls,39
8463474,2022-10-13 06:54,Support,493,/Support/Tickets/GetAllSupervisor,CustomControls,39
8463475,2022-10-13 06:54,Support,493,/Support/Tickets/GetAllApprovedUsers,CustomControls,39
8463476,2022-10-13 06:54,Support,493,/Support/Tickets/AddComment,ButtonClicked,39
8463477,2022-10-13 06:54,Support,493,/Support/Tickets/CloseTicket,ButtonClicked,39
8463478,2022-10-13 06:54,Support,493,/Support/Tickets,MenuAccessed,39
8463479,2022-10-13 06:54,Support,1207,/Support/Tickets/ReopenTicket,SpanClicked,NULL
8463480,2022-10-13 06:54,Support,1207,/Support/Tickets/GetInformedUsers,CustomControls,NULL
8463481,2022-10-13 06:54,Support,1207,/Support/Tickets/GetAllApprovedUsers,CustomControls,NULL
8463482,2022-10-13 06:54,Support,1207,/Support/Tickets/GetAllSupervisor,CustomControls,NULL
8463483,2022-10-13 06:54,Support,1207,/Support/Tickets/GetAssignedUsers,CustomControls,NULL
8463484,2022-10-13 06:54,LoginPage,NULL,/Login/Authenticate,LoginAttempt,NULL
8463485,2022-10-13 06:54,ASTIR,493,/ASTIR/TagDataViewer/SearchTags,ButtonClicked,39
8463486,2022-10-13 06:54,WorkLog,1074,/WorkLog/,MenuAccessed,NULL
8463487,2022-10-13 06:54,WorkLog,118,/WorkLog/CreateLogEntries,CustomControls,8
8463488,2022-10-13 06:54,WorkLog,118,/WorkLog/GetLogEntries,CustomControls,NULL
8463489,2022-10-13 06:54,WorkLog,118,/WorkLog/GetLogEntries,CustomControls,NULL
8463490,2022-10-13 06:54,WorkLog,118,/WorkLog/GetTaskCategoryDetails,CustomControls,8
8463491,2022-10-13 06:54,WorkLog,118,/WorkLog/GetTaskCategoryDetails,CustomControls,8
8463492,2022-10-13 06:54,WorkLog,118,/WorkLog/GetLogEntries,CustomControls,NULL
8463493,2022-10-13 06:54,WorkLog,118,/WorkLog/GetLogEntries,CustomControls,NULL
8463494,2022-10-13 06:54,WorkLog,118,/WorkLog/WorkLogDailyViewer/ReadEntries,CustomControls,NULL
8463495,2022-10-13 06:54,WorkLog,118,/WorkLog/WorkLogDailyViewer/ReadEntries,CustomControls,NULL
8463496,2022-10-13 06:54,ASTIR,1074,/ASTIR/,MenuAccessed,NULL
8463497,2022-10-13 06:54,Support,1207,/Support/Tickets/GetAssignedUsers,CustomControls,NULL
8463498,2022-10-13 06:54,Support,1207,/Support/Tickets/GetInformedUsers,CustomControls,NULL
8463499,2022-10-13 06:54,Support,1207,/Support/Tickets/GetAllApprovedUsers,CustomControls,NULL
8463500,2022-10-13 06:54,ASTIR,493,/ASTIR/TagDataViewer/GetTagDataValues,ButtonClicked,39
8463501,2022-10-13 06:54,Support,1207,/Support/Tickets/GetAllSupervisor,CustomControls,NULL
8463502,2022-10-13 06:54,ASTIR,1074,/ASTIR/ExportData/,MenuAccessed,NULL
8463503,2022-10-13 06:54,WorkLog,118,/WorkLog/WorkLogDailyViewer/GetUserList,HyperLinkClicked,8
8463504,2022-10-13 06:54,WorkLog,118,/WorkLog/WorkLogDailyViewer/ReadEntries,HyperLinkClicked,NULL
8463505,2022-10-13 06:54,WorkLog,118,/WorkLog/WorkLogDailyViewer/ReadEntries,HyperLinkClicked,NULL
8463506,2022-10-13 06:54,WorkLog,118,/WorkLog/WorkLogDailyViewer/ReadEntries,SelectClicked,NULL
8463507,2022-10-13 06:54,Support,493,/Support/Tickets/GetAllSupervisor,CustomControls,39
8463508,2022-10-13 06:54,Support,493,/Support/Tickets/GetAllApprovedUsers,CustomControls,39
8463509,2022-10-13 06:54,Support,493,/Support/Tickets/GetInformedUsers,CustomControls,39
8463510,2022-10-13 06:54,Support,493,/Support/Tickets/GetAssignedUsers,CustomControls,39
8463511,2022-10-13 06:55,Support,493,/Support/Tickets/AddComment,ButtonClicked,39
8463512,2022-10-13 06:55,WorkLog,118,/WorkLog/WorkLogDailyViewer/ReadEntries,DivClicked,NULL
8463513,2022-10-13 06:55,Support,493,/Support/Tickets/CloseTicket,ListClicked,39
8463514,2022-10-13 06:55,Support,493,/Support/Tickets,MenuAccessed,39
8463515,2022-10-13 06:55,ASTIR,1074,/ASTIR/ExportData/ReadTagInfo/,ButtonClicked,2
8463516,2022-10-13 06:55,WorkLog,1065,/WorkLog/UpdateLogEntries,CustomControls,13
8463517,2022-10-13 06:55,WorkLog,1065,/WorkLog/WorkLogDailyViewer/ReadEntries,CustomControls,NULL
8463518,2022-10-13 06:55,WorkLog,1065,/WorkLog/GetLogEntries,CustomControls,NULL
8463519,2022-10-13 06:55,WorkLog,1065,/WorkLog/GetLogEntries,CustomControls,NULL
8463520,2022-10-13 06:55,WorkLog,1065,/WorkLog/GetTaskCategoryDetails,CustomControls,13
8463521,2022-10-13 06:55,WorkLog,1065,/WorkLog/GetLogEntries,CustomControls,NULL
8463522,2022-10-13 06:55,WorkLog,1065,/WorkLog/GetTaskCategoryDetails,CustomControls,13
8463523,2022-10-13 06:55,Support,1207,/Support/Tickets,MenuAccessed,NULL
8463524,2022-10-13 06:55,ASTIR,1074,/ASTIR/ExportData/ReadTagInfo/,ButtonClicked,2
8463525,2022-10-13 06:55,ASTIR,1074,/ASTIR/ExportData/ReadTagInfo/,ButtonClicked,2
8463526,2022-10-13 06:55,ASTIR,493,/ASTIR/TagDataViewer/SearchTags,SpanClicked,39
8463527,2022-10-13 06:55,ASTIR,493,/ASTIR/TagDataViewer/GetTagDataValues,ButtonClicked,39
8463528,2022-10-13 06:55,Support,493,/Support/Tickets/GetAssignedUsers,CustomControls,39
8463529,2022-10-13 06:55,Support,493,/Support/Tickets/GetAllApprovedUsers,CustomControls,39
8463530,2022-10-13 06:55,Support,493,/Support/Tickets/GetInformedUsers,CustomControls,39
8463531,2022-10-13 06:55,Support,493,/Support/Tickets/GetAllSupervisor,CustomControls,39
8463532,2022-10-13 06:55,Support,493,/Support/Tickets/AddComment,ButtonClicked,39
8463533,2022-10-13 06:55,Support,493,/Support/Tickets/CloseTicket,ButtonClicked,39
8463534,2022-10-13 06:55,Support,493,/Support/Tickets,MenuAccessed,39
8463535,2022-10-13 06:55,Support,1207,/Support/Tickets/ReopenTicket,SpanClicked,NULL
8463536,2022-10-13 06:55,Support,1207,/Support/Tickets/GetInformedUsers,CustomControls,NULL
8463537,2022-10-13 06:55,Support,1207,/Support/Tickets/GetAssignedUsers,CustomControls,NULL
8463538,2022-10-13 06:55,Support,1207,/Support/Tickets/GetAllApprovedUsers,CustomControls,NULL
8463539,2022-10-13 06:55,Support,1207,/Support/Tickets/GetAllSupervisor,CustomControls,NULL
8463540,2022-10-13 06:55,ASTIR,1074,/ASTIR/ExportData/GetTagFile,CustomControls,2
8463541,2022-10-13 06:55,Support,1207,/Support/Tickets/AddComment,ButtonClicked,NULL
8463542,2022-10-13 06:55,Support,1207,/Support/Tickets,MenuAccessed,NULL
8463543,2022-10-13 06:55,LoginPage,NULL,/Login/Authenticate,LoginAttempt,NULL
8463544,2022-10-13 06:55,ASTIR,493,/ASTIR/TagDataViewer/SearchTags,SpanClicked,39
8463545,2022-10-13 06:55,ASTIR,493,/ASTIR/TagDataViewer/GetTagDataValues,SpanClicked,39
8463546,2022-10-13 06:55,ASTIR,681,/ASTIR/,MenuAccessed,9
8463547,2022-10-13 06:56,ASTIR,681,/ASTIR/TagManager/,MenuAccessed,9
8463548,2022-10-13 06:56,Support,493,/Support/Tickets/GetInformedUsers,CustomControls,39
8463549,2022-10-13 06:56,Support,493,/Support/Tickets/GetAllApprovedUsers,CustomControls,39
8463550,2022-10-13 06:56,Support,493,/Support/Tickets/GetAssignedUsers,CustomControls,39
8463551,2022-10-13 06:56,Support,493,/Support/Tickets/GetAllSupervisor,CustomControls,39
8463552,2022-10-13 06:56,Support,493,/Support/Tickets/AddComment,ButtonClicked,39
8463553,2022-10-13 06:56,Support,493,/Support/Tickets/CloseTicket,ListClicked,39
8463554,2022-10-13 06:56,Support,493,/Support/Tickets,MenuAccessed,39
8463555,2022-10-13 06:56,ASTIR,681,/ASTIR/TagManager/ReadTags/,ButtonClicked,40
8463556,2022-10-13 06:56,ASTIR,681,/ASTIR/TagManager/ReadTags/,ButtonClicked,40
8463557,2022-10-13 06:56,Support,1207,/Support/Tickets/ReopenTicket,ButtonClicked,NULL
8463558,2022-10-13 06:56,Support,1207,/Support/Tickets/GetInformedUsers,CustomControls,NULL
8463559,2022-10-13 06:56,Support,1207,/Support/Tickets/GetAllSupervisor,CustomControls,NULL
8463560,2022-10-13 06:56,Support,1207,/Support/Tickets/GetAssignedUsers,CustomControls,NULL
8463561,2022-10-13 06:56,Support,1207,/Support/Tickets/GetAllApprovedUsers,CustomControls,NULL
8463562,2022-10-13 06:56,ASTIR,1074,/ASTIR/ExportData/GetTagFile,CustomControls,2
8463563,2022-10-13 06:56,Support,1207,/Support/Tickets/AddComment,ButtonClicked,NULL
8463564,2022-10-13 06:56,ASTIR,1074,/ASTIR/ExportData/ReadTagInfo/,CustomControls,2
8463565,2022-10-13 06:56,Support,1207,/Support/Tickets,MenuAccessed,NULL
8463566,2022-10-13 06:56,ASTIR,493,/ASTIR/TagDataViewer/SearchTags,SpanClicked,39
8463567,2022-10-13 06:56,ASTIR,493,/ASTIR/TagDataViewer/GetTagDataValues,SpanClicked,39
8463568,2022-10-13 06:56,Support,351,/Support/Tickets/,MenuAccessed,NULL
8463569,2022-10-13 06:56,Support,1207,/Support/Tickets/ReopenTicket,ButtonClicked,NULL
8463570,2022-10-13 06:56,Support,1207,/Support/Tickets/GetInformedUsers,CustomControls,NULL
8463571,2022-10-13 06:56,Support,1207,/Support/Tickets/GetAllApprovedUsers,CustomControls,NULL
8463572,2022-10-13 06:56,Support,1207,/Support/Tickets/GetAllSupervisor,CustomControls,NULL
8463573,2022-10-13 06:56,Support,493,/Support/Tickets/GetAllSupervisor,CustomControls,39
8463574,2022-10-13 06:56,Support,351,/Support/Tickets/LoadTicketSummary,HyperLinkClicked,NULL
8463575,2022-10-13 06:56,Support,1207,/Support/Tickets/GetAssignedUsers,CustomControls,NULL
8463576,2022-10-13 06:56,Support,493,/Support/Tickets/GetInformedUsers,CustomControls,39
